ticker,date,quote_time,expiration,dte,option_type,strike,market_iv,market_mid,spot,rate,dividend,vega,contract_id,source
SPY,2026-06-24,2026-06-24 19:00:00+00:00,2026-06-26,2,put,754.0,29.45185559481382,21.54,733.07,3.8,0.0,0.09654696014618715,dc8ed5e5-ba72-4c8c-931f-c02dedce734a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,call,734.0,18.869816696885973,2.1,732.18,3.8,0.0,0.14869612676463947,1a724242-3a79-426e-bbcd-b186af094eaa,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,call,736.0,18.28676920361817,1.32,732.18,3.8,0.0,0.13299819789186906,25e23d55-3c5a-420f-ac15-bbf7f7dcf955,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,call,738.0,18.180051084198055,0.81,732.18,3.8,0.0,0.10956635154586487,ecfd938c-71cb-4090-ad3d-e3ed8d816f48,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,call,740.0,17.625074023231868,0.43,732.18,3.8,0.0,0.08022485444771578,51794262-ff6b-4a62-a3ba-f5474f1b61ca,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,call,742.0,17.02694219991565,0.2,732.18,3.8,0.0,0.05123283575046506,d59befc1-aa25-4e72-88e0-c7c07d4f5ca4,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,call,744.0,17.107865062579506,0.1,732.18,3.8,0.0,0.031790970361262806,0b179188-d41d-432a-aecd-230d7c3dd3f2,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,call,746.0,17.344002766460182,0.05,732.18,3.8,0.0,0.018939014886233948,bd11b4db-0a99-42e0-b584-324445b953f4,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,call,748.0,18.092987203299998,0.03,732.18,3.8,0.0,0.012398472953270935,d01eafb7-7256-4600-800d-b59dbfbe7b73,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,call,750.0,20.04467245966196,0.03,732.18,3.8,0.0,0.0114484914363067,8feecbaf-4506-4faa-a30d-b7b50b8d5546,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,call,752.0,20.895437242388724,0.02,732.18,3.8,0.0,0.008038370448904665,39f36bf9-ee6f-4f85-ac53-e54c8f6a07fc,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,call,754.0,21.046323382854457,0.01,732.18,3.8,0.0,0.004556037585888163,505ee4a8-074b-4ab3-bbc5-3ab8e78f9b3d,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,put,734.0,19.450452112928033,3.93,732.18,3.8,0.0,0.1489498116198362,6c7720ea-6a85-4c7d-b722-7cf6ff5a9b4b,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,put,736.0,18.110739719159902,5.04,732.18,3.8,0.0,0.1326300185362415,1c5ef157-79ed-4854-a4d3-a9ca8c789a25,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,put,738.0,6.256173625588418,5.75,732.18,3.8,0.0,0.008909229090471846,474fa19c-a4a9-457a-9da5-70522dd21116,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,put,740.0,11.018601251393555,7.8,732.18,3.8,0.0,0.029122361737802548,fdcfe07b-a54d-4e84-a3c5-50477df50944,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,put,742.0,16.972982449159026,9.94,732.18,3.8,0.0,0.05087521222703756,c09e62b7-2620-4e7f-8380-eecb972b51c5,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,put,746.0,29.540962756574153,14.38,732.18,3.8,0.0,0.07487882385210058,f9833b18-2de1-4fe2-9e1d-36832d81ac44,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,put,748.0,25.61254389286041,15.98,732.18,3.8,0.0,0.04387876893953851,fbe7bbd3-5cb3-4c89-b1ec-1db99cb40995,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,put,750.0,35.28803197026254,18.37,732.18,3.8,0.0,0.06678691514834816,8e5b33a9-0856-411d-a03e-056508a37ef9,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,put,752.0,41.075620356127615,20.57,732.18,3.8,0.0,0.0720447768291266,35141b54-e6d0-40bb-b6db-072fb92e48fa,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-25,2026-06-25 19:00:00+00:00,2026-06-26,1,put,754.0,32.45655504971743,21.96,732.18,3.8,0.0,0.035195051342101706,dc8ed5e5-ba72-4c8c-931f-c02dedce734a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-26,2026-06-26 19:00:00+00:00,2026-06-26,1,call,734.0,6.2866533412039285,0.02,729.09,3.8,0.0,0.020340559264708135,1a724242-3a79-426e-bbcd-b186af094eaa,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-26,2026-06-26 19:00:00+00:00,2026-06-26,1,call,736.0,8.423831992745399,0.02,729.09,3.8,0.0,0.016313018629370835,25e23d55-3c5a-420f-ac15-bbf7f7dcf955,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-26,2026-06-26 19:00:00+00:00,2026-06-26,1,call,738.0,10.485455817580224,0.02,729.09,3.8,0.0,0.0137941843106741,ecfd938c-71cb-4090-ad3d-e3ed8d816f48,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-26,2026-06-26 19:00:00+00:00,2026-06-26,1,call,740.0,12.491499422788621,0.02,729.09,3.8,0.0,0.012045071381304819,51794262-ff6b-4a62-a3ba-f5474f1b61ca,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-26,2026-06-26 19:00:00+00:00,2026-06-26,1,call,742.0,14.453585481643676,0.02,729.09,3.8,0.0,0.0107478753721191,d59befc1-aa25-4e72-88e0-c7c07d4f5ca4,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-26,2026-06-26 19:00:00+00:00,2026-06-26,1,call,744.0,16.37931343436241,0.02,729.09,3.8,0.0,0.009741352074427428,0b179188-d41d-432a-aecd-230d7c3dd3f2,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-26,2026-06-26 19:00:00+00:00,2026-06-26,1,call,746.0,16.869611436128622,0.01,729.09,3.8,0.0,0.005452730562339593,bd11b4db-0a99-42e0-b584-324445b953f4,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-26,2026-06-26 19:00:00+00:00,2026-06-26,1,call,748.0,18.62192314326763,0.01,729.09,3.8,0.0,0.005031255510376016,d01eafb7-7256-4600-800d-b59dbfbe7b73,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-26,2026-06-26 19:00:00+00:00,2026-06-26,1,call,750.0,20.353194831609727,0.01,729.09,3.8,0.0,0.0046790338354166395,8feecbaf-4506-4faa-a30d-b7b50b8d5546,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-26,2026-06-26 19:00:00+00:00,2026-06-26,1,call,752.0,22.065363613367083,0.01,729.09,3.8,0.0,0.004379624099493706,39f36bf9-ee6f-4f85-ac53-e54c8f6a07fc,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-26,2026-06-26 19:00:00+00:00,2026-06-26,1,call,754.0,23.76006858348846,0.01,729.09,3.8,0.0,0.004121588350807923,505ee4a8-074b-4ab3-bbc5-3ab8e78f9b3d,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,call,732.0,18.19877681268379,10.87,741.095,3.8,0.0,0.19841242336094436,b1e6b23d-6b55-49a6-a837-9b67a3fc1272,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,call,734.0,17.566552745737134,9.23,741.095,3.8,0.0,0.21956867839953226,0428302b-7b16-4cf8-ab6c-05ebb3e868f6,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,call,736.0,16.577952650422233,7.59,741.095,3.8,0.0,0.2380306062369118,680a13b2-6e3b-4df6-9ca4-6a6785721f3c,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,call,738.0,16.095230340622365,6.17,741.095,3.8,0.0,0.25502502578162684,962daf79-c5ff-40b3-9599-e31189ee4790,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,call,740.0,15.471553315659985,4.84,741.095,3.8,0.0,0.26561850310917484,62407b17-2f0e-42bb-8687-c9695f90c999,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,call,742.0,16.028781803920864,3.97,741.095,3.8,0.0,0.26763067646289324,aca6747c-852b-4452-8051-e44350f0503d,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,call,744.0,14.452451153434811,2.69,741.095,3.8,0.0,0.2585705054828538,8dbbde9e-0867-4465-a909-cb7d54141408,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,call,746.0,13.91348926081322,1.86,741.095,3.8,0.0,0.23749486317259166,5b8f4803-9eed-4f71-a76a-db709f6242c1,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,call,748.0,14.018427192736418,1.34,741.095,3.8,0.0,0.20997186076145294,03497011-128c-4135-bcf1-bbd348168b16,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,call,750.0,13.29677745807916,0.8,741.095,3.8,0.0,0.16925147455372044,945af1ae-6c85-4dce-841a-723cdd4cd224,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,call,752.0,12.599728117212655,0.43,741.095,3.8,0.0,0.12337131333388561,c3f7d262-ee7e-4817-b220-f1a22dd10c78,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,put,732.0,18.06537590384484,1.52,741.095,3.8,0.0,0.1975484848892869,cc8181c8-da13-47a2-8e4c-b63a39417efc,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,put,734.0,17.6766962010786,1.93,741.095,3.8,0.0,0.2200996953799222,014d66a6-38c8-4fd4-9353-5ad09bb8930a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,put,736.0,17.225638691168275,2.42,741.095,3.8,0.0,0.24006022364463017,3c0c4892-c42b-4320-b8d7-993a7acf27ef,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,put,738.0,16.664694765806196,2.99,741.095,3.8,0.0,0.25583951479307987,596cd98d-c69e-4c5e-abce-4d29f6e407e4,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,put,740.0,15.682686905488373,3.57,741.095,3.8,0.0,0.2656762380370849,7d3515ae-b9a9-4eae-9a8b-3daddc78f77f,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,put,742.0,15.792300448883324,4.58,741.095,3.8,0.0,0.26761511652451103,00240b1f-8025-4fe7-a156-eddce283a645,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,put,744.0,14.519486411623653,5.38,741.095,3.8,0.0,0.2586603763727927,81d9b8ba-6ae9-47aa-886e-14fab5398988,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,put,746.0,14.865735906511546,6.76,741.095,3.8,0.0,0.24117768036033818,326a632e-08ae-4fe3-a9c2-01b4ec8248d0,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,put,748.0,14.43728114342317,8.1,741.095,3.8,0.0,0.21297801680555548,6a06bc95-991a-4fbb-96cd-a7075197664a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,put,750.0,14.486242585889993,9.68,741.095,3.8,0.0,0.18212537056464057,b7f45160-287b-430f-9335-b84e4ed143d4,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-29,2026-06-29 19:00:00+00:00,2026-07-02,3,put,752.0,15.08628544490784,11.45,741.095,3.8,0.0,0.15634293379829736,3a71ccba-3d14-4396-a238-9f420cd01e4a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,call,732.0,27.517649982254948,15.83,746.33,3.8,0.0,0.13739522285886172,b1e6b23d-6b55-49a6-a837-9b67a3fc1272,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,call,734.0,30.708965984899553,14.72,746.33,3.8,0.0,0.16594514532619636,0428302b-7b16-4cf8-ab6c-05ebb3e868f6,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,call,736.0,25.136381222419438,12.26,746.33,3.8,0.0,0.1639115144643865,680a13b2-6e3b-4df6-9ca4-6a6785721f3c,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,call,738.0,24.424420774038882,10.63,746.33,3.8,0.0,0.17942656900730838,962daf79-c5ff-40b3-9599-e31189ee4790,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,call,740.0,20.260715418253096,8.42,746.33,3.8,0.0,0.18526599310204672,62407b17-2f0e-42bb-8687-c9695f90c999,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,call,742.0,17.21330915819854,6.44,746.33,3.8,0.0,0.1964766279234683,aca6747c-852b-4452-8051-e44350f0503d,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,call,744.0,19.607145864814523,5.67,746.33,3.8,0.0,0.2142932163320008,8dbbde9e-0867-4465-a909-cb7d54141408,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,call,746.0,16.303678515516218,3.84,746.33,3.8,0.0,0.22000347480871002,5b8f4803-9eed-4f71-a76a-db709f6242c1,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,call,748.0,15.243443917464461,2.66,746.33,3.8,0.0,0.21708811089119906,03497011-128c-4135-bcf1-bbd348168b16,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,call,750.0,13.150305698327717,1.48,746.33,3.8,0.0,0.19663645216220854,945af1ae-6c85-4dce-841a-723cdd4cd224,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,call,752.0,14.288945844471453,1.14,746.33,3.8,0.0,0.1736415633892538,c3f7d262-ee7e-4817-b220-f1a22dd10c78,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,put,732.0,17.885189078561964,0.3,746.33,3.8,0.0,0.07298457182171718,cc8181c8-da13-47a2-8e4c-b63a39417efc,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,put,734.0,17.012514439150692,0.39,746.33,3.8,0.0,0.0891235479218837,014d66a6-38c8-4fd4-9353-5ad09bb8930a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,put,736.0,16.110384518466887,0.51,746.33,3.8,0.0,0.10829002429687719,3c0c4892-c42b-4320-b8d7-993a7acf27ef,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,put,738.0,15.164662122577429,0.67,746.33,3.8,0.0,0.1304655111738245,596cd98d-c69e-4c5e-abce-4d29f6e407e4,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,put,740.0,13.940816046912222,0.85,746.33,3.8,0.0,0.15347885093000252,7d3515ae-b9a9-4eae-9a8b-3daddc78f77f,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,put,742.0,13.23759774869308,1.2,746.33,3.8,0.0,0.1818658830253456,00240b1f-8025-4fe7-a156-eddce283a645,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,put,744.0,11.795568577963856,1.54,746.33,3.8,0.0,0.20455087830905402,81d9b8ba-6ae9-47aa-886e-14fab5398988,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,put,746.0,11.916508639976382,2.39,746.33,3.8,0.0,0.21972689831854392,326a632e-08ae-4fe3-a9c2-01b4ec8248d0,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,put,748.0,8.791229537688196,2.79,746.33,3.8,0.0,0.21017516697678612,6a06bc95-991a-4fbb-96cd-a7075197664a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,put,750.0,7.009971041232349,3.9,746.33,3.8,0.0,0.14665540293962923,b7f45160-287b-430f-9335-b84e4ed143d4,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-06-30,2026-06-30 19:00:00+00:00,2026-07-02,2,put,752.0,7.006532667055728,5.65,746.33,3.8,0.0,0.08081472357234508,3a71ccba-3d14-4396-a238-9f420cd01e4a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-01,2026-07-01 19:00:00+00:00,2026-07-02,1,call,732.0,21.239475821703675,15.3,747.12,3.8,0.0,0.02797453724973176,b1e6b23d-6b55-49a6-a837-9b67a3fc1272,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-01,2026-07-01 19:00:00+00:00,2026-07-02,1,call,742.0,5.096439445018768,5.2,747.12,3.8,0.0,0.005065756653981737,aca6747c-852b-4452-8051-e44350f0503d,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-01,2026-07-01 19:00:00+00:00,2026-07-02,1,call,744.0,11.37418054923415,3.81,747.12,3.8,0.0,0.12009580051753753,8dbbde9e-0867-4465-a909-cb7d54141408,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-01,2026-07-01 19:00:00+00:00,2026-07-02,1,call,746.0,11.53450452391058,2.46,747.12,3.8,0.0,0.15047710108039516,5b8f4803-9eed-4f71-a76a-db709f6242c1,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-01,2026-07-01 19:00:00+00:00,2026-07-02,1,call,748.0,11.614147774949673,1.44,747.12,3.8,0.0,0.15368067536597663,03497011-128c-4135-bcf1-bbd348168b16,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-01,2026-07-01 19:00:00+00:00,2026-07-02,1,call,750.0,11.08319276802242,0.68,747.12,3.8,0.0,0.12692692261832958,945af1ae-6c85-4dce-841a-723cdd4cd224,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-01,2026-07-01 19:00:00+00:00,2026-07-02,1,call,752.0,11.01448488794267,0.29,747.12,3.8,0.0,0.08441360334685752,c3f7d262-ee7e-4817-b220-f1a22dd10c78,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-01,2026-07-01 19:00:00+00:00,2026-07-02,1,put,732.0,21.457430747300382,0.11,747.12,3.8,0.0,0.02895732541229769,cc8181c8-da13-47a2-8e4c-b63a39417efc,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-01,2026-07-01 19:00:00+00:00,2026-07-02,1,put,734.0,20.50591750346124,0.16,747.12,3.8,0.0,0.038963921644843684,014d66a6-38c8-4fd4-9353-5ad09bb8930a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-01,2026-07-01 19:00:00+00:00,2026-07-02,1,put,736.0,19.45293683186173,0.23,747.12,3.8,0.0,0.051560690437404376,3c0c4892-c42b-4320-b8d7-993a7acf27ef,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-01,2026-07-01 19:00:00+00:00,2026-07-02,1,put,738.0,18.468556009083986,0.34,747.12,3.8,0.0,0.068228649383903,596cd98d-c69e-4c5e-abce-4d29f6e407e4,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-01,2026-07-01 19:00:00+00:00,2026-07-02,1,put,740.0,17.514630688019096,0.51,747.12,3.8,0.0,0.08891191556151382,7d3515ae-b9a9-4eae-9a8b-3daddc78f77f,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-01,2026-07-01 19:00:00+00:00,2026-07-02,1,put,742.0,17.014600559994577,0.82,747.12,3.8,0.0,0.11434587668555793,00240b1f-8025-4fe7-a156-eddce283a645,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-01,2026-07-01 19:00:00+00:00,2026-07-02,1,put,744.0,15.987051936611534,1.21,747.12,3.8,0.0,0.13651367750444832,81d9b8ba-6ae9-47aa-886e-14fab5398988,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-01,2026-07-01 19:00:00+00:00,2026-07-02,1,put,746.0,15.470751928612591,1.86,747.12,3.8,0.0,0.1528546818610198,326a632e-08ae-4fe3-a9c2-01b4ec8248d0,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-01,2026-07-01 19:00:00+00:00,2026-07-02,1,put,748.0,15.747835341878236,2.88,747.12,3.8,0.0,0.15477589155459703,6a06bc95-991a-4fbb-96cd-a7075197664a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-01,2026-07-01 19:00:00+00:00,2026-07-02,1,put,750.0,15.663170499950649,4.1,747.12,3.8,0.0,0.14082994798732162,b7f45160-287b-430f-9335-b84e4ed143d4,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-01,2026-07-01 19:00:00+00:00,2026-07-02,1,put,752.0,16.221913754083218,5.63,747.12,3.8,0.0,0.11774060145862096,3a71ccba-3d14-4396-a238-9f420cd01e4a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-02,2026-07-02 19:00:00+00:00,2026-07-02,1,call,746.0,2.0651195980608463,0.03,744.8,3.8,0.0,0.05898656172882737,5b8f4803-9eed-4f71-a76a-db709f6242c1,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-02,2026-07-02 19:00:00+00:00,2026-07-02,1,call,748.0,3.8276905494928357,0.01,744.8,3.8,0.0,0.017623190630672893,03497011-128c-4135-bcf1-bbd348168b16,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-02,2026-07-02 19:00:00+00:00,2026-07-02,1,call,750.0,5.847949578166007,0.01,744.8,3.8,0.0,0.012727434763041705,945af1ae-6c85-4dce-841a-723cdd4cd224,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-02,2026-07-02 19:00:00+00:00,2026-07-02,1,call,752.0,7.779146147668362,0.01,744.8,3.8,0.0,0.010179505080667612,c3f7d262-ee7e-4817-b220-f1a22dd10c78,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-02,2026-07-02 19:00:00+00:00,2026-07-02,1,put,732.0,13.279218653440477,0.01,744.8,3.8,0.0,0.006622720990668053,cc8181c8-da13-47a2-8e4c-b63a39417efc,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-02,2026-07-02 19:00:00+00:00,2026-07-02,1,put,734.0,11.421826059222223,0.01,744.8,3.8,0.0,0.007478923033989938,014d66a6-38c8-4fd4-9353-5ad09bb8930a,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-02,2026-07-02 19:00:00+00:00,2026-07-02,1,put,736.0,9.537254290580751,0.01,744.8,3.8,0.0,0.008641346067921517,3c0c4892-c42b-4320-b8d7-993a7acf27ef,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-02,2026-07-02 19:00:00+00:00,2026-07-02,1,put,738.0,8.368430583477021,0.02,744.8,3.8,0.0,0.01644225438111791,596cd98d-c69e-4c5e-abce-4d29f6e407e4,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-02,2026-07-02 19:00:00+00:00,2026-07-02,1,put,740.0,6.241675085723401,0.02,744.8,3.8,0.0,0.020526075678016346,7d3515ae-b9a9-4eae-9a8b-3daddc78f77f,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-02,2026-07-02 19:00:00+00:00,2026-07-02,1,put,742.0,4.802791859731078,0.05,744.8,3.8,0.0,0.04744505288911662,00240b1f-8025-4fe7-a156-eddce283a645,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-02,2026-07-02 19:00:00+00:00,2026-07-02,1,put,744.0,5.731160337850451,0.52,744.8,3.8,0.0,0.14388519914299777,81d9b8ba-6ae9-47aa-886e-14fab5398988,Robinhood hourly last-trade replay; IV inverted from daily final trade
SPY,2026-07-02,2026-07-02 19:00:00+00:00,2026-07-02,1,put,746.0,9.654206509087235,2.13,744.8,3.8,0.0,0.1488839724163303,326a632e-08ae-4fe3-a9c2-01b4ec8248d0,Robinhood hourly last-trade replay; IV inverted from daily final trade
